1686505421.515073 server started (67619): version 3.3a, socket /tmp/tmux-1000/default, protocol 8
1686505421.515100 on Linux 6.3.6-arch1-1 #1 SMP PREEMPT_DYNAMIC Mon, 05 Jun 2023 15:12:57 +0000
1686505421.515108 using libevent 2.1.12-stable (poll); ncurses 6.4
1686505421.515187 input_key_build: 0x10e003 (PasteStart) is \033[200~
1686505421.515500 input_key_build: 0x40000010e1a4 (S-End) is \033[1;2F
1686505421.515505 input_key_build: 0x40000010e1a5 (S-NPage) is \033[6;2~
1686505421.515508 input_key_build: 0x40000010e1a6 (S-PPage) is \033[5;2~
1686505421.515512 input_key_build: 0x40000010e1a8 (S-Up) is \033[1;2A
1686505421.515515 input_key_build: 0x40000010e1a9 (S-Down) is \033[1;2B
1686505421.515519 input_key_build: 0x40000010e1aa (S-Left) is \033[1;2D
1686505421.515523 input_key_build: 0x40000010e1ab (S-Right) is \033[1;2C
1686505421.515526 input_key_build: 0x60000010e195 (C-S-F1) is \033[1;6P
1686505421.515530 input_key_build: 0x60000010e196 (C-S-F2) is \033[1;6Q
1686505421.515533 input_key_build: 0x60000010e197 (C-S-F3) is \033[1;6R
1686505421.515536 input_key_build: 0x60000010e198 (C-S-F4) is \033[1;6S
1686505421.515539 input_key_build: 0x60000010e199 (C-S-F5) is \033[15;6~
1686505421.515543 input_key_build: 0x60000010e19a (C-S-F6) is \033[17;6~
1686505421.515547 input_key_build: 0x60000010e19b (C-S-F7) is \033[18;6~
1686505421.515550 input_key_build: 0x60000010e19c (C-S-F8) is \033[19;6~
1686505421.515554 input_key_build: 0x60000010e19d (C-S-F9) is \033[20;6~
1686505421.515558 input_key_build: 0x60000010e19e (C-S-F10) is \033[21;6~
1686505421.515562 input_key_build: 0x60000010e19f (C-S-F11) is \033[23;6~
1686505421.515565 input_key_build: 0x60000010e1a0 (C-S-F12) is \033[24;6~
1686505421.515569 input_key_build: 0x60000010e1a1 (C-S-IC) is \033[2;6~
1686505421.515572 input_key_build: 0x60000010e1a2 (C-S-DC) is \033[3;6~
1686505421.515576 input_key_build: 0x60000010e1a3 (C-S-Home) is \033[1;6H
1686505421.515579 input_key_build: 0x60000010e1a4 (C-S-End) is \033[1;6F
1686505421.515583 input_key_build: 0x60000010e1a5 (C-S-NPage) is \033[6;6~
1686505421.515587 input_key_build: 0x60000010e1a6 (C-S-PPage) is \033[5;6~
1686505421.515590 input_key_build: 0x60000010e1a8 (C-S-Up) is \033[1;6A
1686505421.515594 input_key_build: 0x60000010e1a9 (C-S-Down) is \033[1;6B
1686505421.515597 input_key_build: 0x60000010e1aa (C-S-Left) is \033[1;6D
1686505421.515601 input_key_build: 0x60000010e1ab (C-S-Right) is \033[1;6C
1686505421.515605 input_key_build: 0x200000010e1ac (KP/[K]) is \033Oo
1686505421.515610 input_key_build: 0x200000010e1ad (KP*[K]) is \033Oj
1686505421.515614 input_key_build: 0x200000010e1ae (KP-[K]) is \033Om
1686505421.515618 input_key_build: 0x200000010e1af (KP7[K]) is \033Ow
1686505421.515622 input_key_build: 0x200000010e1b0 (KP8[K]) is \033Ox
1686505421.515625 input_key_build: 0x200000010e1b1 (KP9[K]) is \033Oy
1686505421.515630 input_key_build: 0x200000010e1b2 (KP+[K]) is \033Ok
1686505421.515634 input_key_build: 0x200000010e1b3 (KP4[K]) is \033Ot
1686505421.515639 input_key_build: 0x200000010e1b4 (KP5[K]) is \033Ou
1686505421.515643 input_key_build: 0x200000010e1b5 (KP6[K]) is \033Ov
1686505421.515647 input_key_build: 0x200000010e1b6 (KP1[K]) is \033Oq
1686505421.515657 input_key_build: 0x200000010e1b7 (KP2[K]) is \033Or
1686505421.515661 input_key_build: 0x200000010e1b8 (KP3[K]) is \033Os
1686505421.515665 input_key_build: 0x200000010e1b9 (KPEnter[K]) is \033OM
1686505421.515668 input_key_build: 0x200000010e1ba (KP0[K]) is \033Op
1686505421.515672 input_key_build: 0x200000010e1bb (KP.[K]) is \033On
1686505421.515676 input_key_build: 0x400000010e1a8 (Up[C]) is \033OA
1686505421.515680 input_key_build: 0x400000010e1a9 (Down[C]) is \033OB
1686505421.515683 input_key_build: 0x400000010e1aa (Left[C]) is \033OD
1686505421.515687 input_key_build: 0x400000010e1ab (Right[C]) is \033OC
1686505421.515691 input_key_build: 0x810000010e195 (M-F1[I]) is \033[1;3P
1686505421.515695 input_key_build: 0x810000010e196 (M-F2[I]) is \033[1;3Q
1686505421.515698 input_key_build: 0x810000010e197 (M-F3[I]) is \033[1;3R
1686505421.515703 input_key_build: 0x810000010e198 (M-F4[I]) is \033[1;3S
1686505421.515706 input_key_build: 0x810000010e199 (M-F5[I]) is \033[15;3~
1686505421.515711 input_key_build: 0x810000010e19a (M-F6[I]) is \033[17;3~
1686505421.515714 input_key_build: 0x810000010e19b (M-F7[I]) is \033[18;3~
1686505421.515718 input_key_build: 0x810000010e19c (M-F8[I]) is \033[19;3~
1686505421.515722 input_key_build: 0x810000010e19d (M-F9[I]) is \033[20;3~
1686505421.515726 input_key_build: 0x810000010e19e (M-F10[I]) is \033[21;3~
1686505421.515730 input_key_build: 0x810000010e19f (M-F11[I]) is \033[23;3~
1686505421.515733 input_key_build: 0x810000010e1a0 (M-F12[I]) is \033[24;3~
1686505421.515737 input_key_build: 0x810000010e1a1 (M-IC[I]) is \033[2;3~
1686505421.515741 input_key_build: 0x810000010e1a2 (M-DC[I]) is \033[3;3~
1686505421.515745 input_key_build: 0x810000010e1a3 (M-Home[I]) is \033[1;3H
1686505421.515748 input_key_build: 0x810000010e1a4 (M-End[I]) is \033[1;3F
1686505421.515752 input_key_build: 0x810000010e1a5 (M-NPage[I]) is \033[6;3~
1686505421.515756 input_key_build: 0x810000010e1a6 (M-PPage[I]) is \033[5;3~
1686505421.515760 input_key_build: 0x810000010e1a8 (M-Up[I]) is \033[1;3A
1686505421.515764 input_key_build: 0x810000010e1a9 (M-Down[I]) is \033[1;3B
1686505421.515768 input_key_build: 0x810000010e1aa (M-Left[I]) is \033[1;3D
1686505421.515772 input_key_build: 0x810000010e1ab (M-Right[I]) is \033[1;3C
1686505421.515776 input_key_build: 0x830000010e195 (C-M-F1[I]) is \033[1;7P
1686505421.515779 input_key_build: 0x830000010e196 (C-M-F2[I]) is \033[1;7Q
1686505421.515783 input_key_build: 0x830000010e197 (C-M-F3[I]) is \033[1;7R
1686505421.515787 input_key_build: 0x830000010e198 (C-M-F4[I]) is \033[1;7S
1686505421.515791 input_key_build: 0x830000010e199 (C-M-F5[I]) is \033[15;7~
1686505421.515795 input_key_build: 0x830000010e19a (C-M-F6[I]) is \033[17;7~
1686505421.515799 input_key_build: 0x830000010e19b (C-M-F7[I]) is \033[18;7~
1686505421.515803 input_key_build: 0x830000010e19c (C-M-F8[I]) is \033[19;7~
1686505421.515807 input_key_build: 0x830000010e19d (C-M-F9[I]) is \033[20;7~
1686505421.515810 input_key_build: 0x830000010e19e (C-M-F10[I]) is \033[21;7~
1686505421.515814 input_key_build: 0x830000010e19f (C-M-F11[I]) is \033[23;7~
1686505421.515831 input_key_build: 0x830000010e1a0 (C-M-F12[I]) is \033[24;7~
1686505421.515834 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1686505421.515838 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1686505421.515842 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1686505421.515846 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1686505421.515850 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1686505421.515853 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1686505421.515857 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1686505421.515861 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1686505421.515865 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1686505421.515869 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1686505421.515873 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1686505421.515877 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1686505421.515886 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1686505421.515890 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1686505421.515894 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1686505421.515898 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1686505421.515902 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1686505421.515906 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1686505421.515909 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1686505421.515913 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1686505421.515917 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1686505421.515921 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1686505421.515925 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1686505421.515929 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1686505421.515933 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1686505421.515937 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1686505421.515941 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1686505421.515945 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1686505421.515949 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1686505421.515953 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1686505421.515957 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1686505421.515961 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1686505421.515965 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1686505421.515969 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1686505421.515973 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1686505421.515977 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1686505421.515981 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1686505421.515985 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1686505421.515989 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1686505421.515992 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1686505421.515996 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1686505421.516001 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1686505421.516005 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1686505421.516009 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1686505421.516013 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1686505421.516016 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1686505421.516021 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1686505421.516028 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1686505421.516033 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1686505421.516037 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1686505421.516041 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1686505421.516045 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1686505421.516049 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1686505421.516053 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1686505421.516073 yylex_token: bind
1686505421.516078 yylex_token: -N
1686505421.516083 yylex_token: Send the prefix key
1686505421.516087 yylex_token: C-b
1686505421.516091 yylex_token: send-prefix
1686505421.516098 cmd_parse_build_commands 0:0: bind
1686505421.516102 cmd_parse_build_commands 0:1: -N
1686505421.516106 cmd_parse_build_commands 0:2: Send the prefix key
1686505421.516109 cmd_parse_build_commands 0:3: C-b
1686505421.516113 cmd_parse_build_commands 0:4 0:0: send-prefix
1686505421.516125 cmd_parse_build_commands 0:0: send-prefix
1686505421.516136 args_parse: flags end at 1 of 1
1686505421.516140 cmd_parse_build_commands: send-prefix
1686505421.516144 args_parse: -N = Send the prefix key
1686505421.516147 args_parse: flags end at 3 of 5
1686505421.516156 args_parse: 3 = C-b (type 1)
1686505421.516159 args_parse: 4 = send-prefix (type 2)
1686505421.516173 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1686505421.516179 cmdq_get_command: [bind-key/0x55e2bf280770] group 2
1686505421.516183 cmdq_append <global>: [bind-key/0x55e2bf280770]
1686505421.516191 yylex_token: bind
1686505421.516195 yylex_token: -N
1686505421.516200 yylex_token: Rotate through the panes
1686505421.516203 yylex_token: C-o
1686505421.516207 yylex_token: rotate-window
1686505421.516213 cmd_parse_build_commands 0:0: bind
1686505421.516216 cmd_parse_build_commands 0:1: -N
1686505421.516220 cmd_parse_build_commands 0:2: Rotate through the panes
1686505421.516224 cmd_parse_build_commands 0:3: C-o
1686505421.516228 cmd_parse_build_commands 0:4 0:0: rotate-window
1686505421.516233 cmd_parse_build_commands 0:0: rotate-window
1686505421.516240 args_parse: flags end at 1 of 1
1686505421.516245 cmd_parse_build_commands: rotate-window
1686505421.516249 args_parse: -N = Rotate through the panes
1686505421.516253 args_parse: flags end at 3 of 5
1686505421.516256 args_parse: 3 = C-o (type 1)
1686505421.516261 args_parse: 4 = rotate-window (type 2)
1686505421.516270 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1686505421.516276 cmdq_get_command: [bind-key/0x55e2bf2810d0] group 10
1686505421.516280 cmdq_append <global>: [bind-key/0x55e2bf2810d0]
1686505421.516287 yylex_token: bind
1686505421.516291 yylex_token: -N
1686505421.516296 yylex_token: Suspend the current client
1686505421.516299 yylex_token: C-z
1686505421.516304 yylex_token: suspend-client
1686505421.516309 cmd_parse_build_commands 0:0: bind
1686505421.516313 cmd_parse_build_commands 0:1: -N
1686505421.516316 cmd_parse_build_commands 0:2: Suspend the current client
1686505421.516320 cmd_parse_build_commands 0:3: C-z
1686505421.516324 cmd_parse_build_commands 0:4 0:0: suspend-client
1686505421.516330 cmd_parse_build_commands 0:0: suspend-client
1686505421.516337 args_parse: flags end at 1 of 1
1686505421.516341 cmd_parse_build_commands: suspend-client
1686505421.516346 args_parse: -N = Suspend the current client
1686505421.516349 args_parse: flags end at 3 of 5
1686505421.516353 args_parse: 3 = C-z (type 1)
1686505421.516358 args_parse: 4 = suspend-client (type 2)
1686505421.516367 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1686505421.516372 cmdq_get_command: [bind-key/0x55e2bf281950] group 18
1686505421.516376 cmdq_append <global>: [bind-key/0x55e2bf281950]
1686505421.516381 yylex_token: bind
1686505421.516384 yylex_token: -N
1686505421.516389 yylex_token: Select next layout
1686505421.516392 yylex_token: Space
1686505421.516396 yylex_token: next-layout
1686505421.516402 cmd_parse_build_commands 0:0: bind
1686505421.516405 cmd_parse_build_commands 0:1: -N
1686505421.516409 cmd_parse_build_commands 0:2: Select next layout
1686505421.516413 cmd_parse_build_commands 0:3: Space
1686505421.516417 cmd_parse_build_commands 0:4 0:0: next-layout
1686505421.516421 cmd_parse_build_commands 0:0: next-layout
1686505421.516428 args_parse: flags end at 1 of 1
1686505421.516433 cmd_parse_build_commands: next-layout
1686505421.516437 args_parse: -N = Select next layout
1686505421.516441 args_parse: flags end at 3 of 5
1686505421.516444 args_parse: 3 = Space (type 1)
1686505421.516449 args_parse: 4 = next-layout (type 2)
1686505421.516458 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1686505421.516463 cmdq_get_command: [bind-key/0x55e2bf281ff0] group 26
1686505421.516467 cmdq_append <global>: [bind-key/0x55e2bf281ff0]
1686505421.516474 yylex_token: bind
1686505421.516478 yylex_token: -N
1686505421.516483 yylex_token: Break pane to a new window
1686505421.516487 yylex_token: !
1686505421.516491 yylex_token: break-pane
1686505421.516495 cmd_parse_build_commands 0:0: bind
1686505421.516499 cmd_parse_build_commands 0:1: -N
1686505421.516503 cmd_parse_build_commands 0:2: Break pane to a new window
1686505421.516506 cmd_parse_build_commands 0:3: !
1686505421.516516 cmd_parse_build_commands 0:4 0:0: break-pane
1686505421.516522 cmd_parse_build_commands 0:0: break-pane
1686505421.516527 args_parse: flags end at 1 of 1
1686505421.516532 cmd_parse_build_commands: break-pane
1686505421.516536 args_parse: -N = Break pane to a new window
1686505421.516540 args_parse: flags end at 3 of 5
1686505421.516543 args_parse: 3 = ! (type 1)
1686505421.516548 args_parse: 4 = break-pane (type 2)
1686505421.516557 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1686505421.516563 cmdq_get_command: [bind-key/0x55e2bf282800] group 34
1686505421.516567 cmdq_append <global>: [bind-key/0x55e2bf282800]
1686505421.516572 yylex_token: bind
1686505421.516576 yylex_token: -N
1686505421.516580 yylex_token: Split window vertically
1686505421.516583 yylex_token: "
1686505421.516587 yylex_token: split-window
1686505421.516592 cmd_parse_build_commands 0:0: bind
1686505421.516596 cmd_parse_build_commands 0:1: -N
1686505421.516600 cmd_parse_build_commands 0:2: Split window vertically
1686505421.516603 cmd_parse_build_commands 0:3: "
1686505421.516607 cmd_parse_build_commands 0:4 0:0: split-window
1686505421.516612 cmd_parse_build_commands 0:0: split-window
1686505421.516619 args_parse: flags end at 1 of 1
1686505421.516624 cmd_parse_build_commands: split-window
1686505421.516628 args_parse: -N = Split window vertically
1686505421.516631 args_parse: flags end at 3 of 5
1686505421.516635 args_parse: 3 = " (type 1)
1686505421.516639 args_parse: 4 = split-window (type 2)
1686505421.516646 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1686505421.516650 cmdq_get_command: [bind-key/0x55e2bf282e60] group 42
1686505421.516654 cmdq_append <global>: [bind-key/0x55e2bf282e60]
1686505421.516657 yylex_token: bind
1686505421.516660 yylex_token: -N
1686505421.516664 yylex_token: List all paste buffers
1686505421.516667 yylex_token: #
1686505421.516670 yylex_token: list-buffers
1686505421.516675 cmd_parse_build_commands 0:0: bind
1686505421.516679 cmd_parse_build_commands 0:1: -N
1686505421.516683 cmd_parse_build_commands 0:2: List all paste buffers
1686505421.516686 cmd_parse_build_commands 0:3: #
1686505421.516690 cmd_parse_build_commands 0:4 0:0: list-buffers
1686505421.516695 cmd_parse_build_commands 0:0: list-buffers
1686505421.516701 args_parse: flags end at 1 of 1
1686505421.516706 cmd_parse_build_commands: list-buffers
1686505421.516710 args_parse: -N = List all paste buffers
1686505421.516713 args_parse: flags end at 3 of 5
1686505421.516717 args_parse: 3 = # (type 1)
1686505421.516721 args_parse: 4 = list-buffers (type 2)
1686505421.516730 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1686505421.516735 cmdq_get_command: [bind-key/0x55e2bf283480] group 50
1686505421.516739 cmdq_append <global>: [bind-key/0x55e2bf283480]
1686505421.516747 yylex_token: bind
1686505421.516751 yylex_token: -N
1686505421.516755 yylex_token: Rename current session
1686505421.516758 yylex_token: $
1686505421.516762 yylex_token: command-prompt
1686505421.516766 yylex_token: -I#S
1686505421.516770 yylex_token: rename-session
1686505421.516773 yylex_token: --
1686505421.516776 yylex_token: %%
1686505421.516782 cmd_parse_build_commands 0:0: bind
1686505421.516786 cmd_parse_build_commands 0:1: -N
1686505421.516790 cmd_parse_build_commands 0:2: Rename current session
1686505421.516793 cmd_parse_build_commands 0:3: $
1686505421.516797 cmd_parse_build_commands 0:4 0:0: command-prompt
1686505421.516801 cmd_parse_build_commands 0:4 0:1: -I#S
1686505421.516805 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1686505421.516808 cmd_parse_build_commands 0:4 0:2 0:1: --
1686505421.516812 cmd_parse_build_commands 0:4 0:2 0:2: %%
1686505421.516817 cmd_parse_build_commands 0:0: command-prompt
1686505421.516821 cmd_parse_build_commands 0:1: -I#S
1686505421.516825 cmd_parse_build_commands 0:2 0:0: rename-session
1686505421.516828 cmd_parse_build_commands 0:2 0:1: --
1686505421.516832 cmd_parse_build_commands 0:2 0:2: %%
1686505421.516842 cmd_parse_build_commands 0:0: rename-session
1686505421.516846 cmd_parse_build_commands 0:1: --
1686505421.516850 cmd_parse_build_commands 0:2: %%
1686505421.516856 args_parse: flags end at 2 of 3
1686505421.516860 args_parse: 2 = %% (type 1)
1686505421.516866 cmd_parse_build_commands: rename-session "%%"
1686505421.516870 args_parse: -I = #S
1686505421.516873 args_parse: flags end at 2 of 3
1686505421.516877 args_parse: 2 = rename-session "%%" (type 2)
1686505421.516885 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1686505421.516888 args_parse: -N = Rename current session
1686505421.516891 args_parse: flags end at 3 of 5
1686505421.516894 args_parse: 3 = $ (type 1)
1686505421.516901 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1686505421.516911 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1686505421.516916 cmdq_get_command: [bind-key/0x55e2bf284260] group 58
1686505421.516919 cmdq_append <global>: [bind-key/0x55e2bf284260]
1686505421.516923 yylex_token: bind
1686505421.516926 yylex_token: -N
1686505421.516933 yylex_token: Split window horizontally
1686505421.516936 yylex_get_word: %
1686505421.516939 yylex_token: split-window
1686505421.516942 yylex_token: -h
1686505421.516946 cmd_parse_build_commands 0:0: bind
1686505421.516950 cmd_parse_build_commands 0:1: -N
1686505421.516953 cmd_parse_build_commands 0:2: Split window horizontally
